factor,timeperiod,financial-year,18-300,18-300-00101,18-300-00102,18-300-00103,18-300-00104,18-300-00105,18-300-00106,18-300-00107,18-300-00108,18-301,18-301-00109,18-301-00110,18-301-00111,18-301-00112,18-301-00113,18-301-00114,18-301-00274,18-302,18-302-00115,18-302-00116,18-302-00117,18-302-00118,18-302-00119,18-303,18-303-00120,18-303-00121,18-303-00122,18-303-00123,18-303-00264,18-303-00266,18-304,18-304-00126,18-304-00127,18-304-00128,18-304-00129,18-304-00271,18-305,18-305-00130,18-305-00131,18-305-00132,18-305-00133,18-305-00134,18-305-00135,18-305-00136,18-306,18-306-00137,18-306-00138,18-306-00139,18-306-00140,18-307,18-307-00141,18-307-00142,18-307-00143,18-307-00144,18-307-00145,18-307-00146,18-307-00147,18-308,18-308-00148,18-308-00149,18-308-00150,18-308-00151,18-308-00152,18-308-00153,18-309,18-309-00154,18-309-00155,18-309-00156,18-309-00157,18-310,18-310-00158,18-310-00159,18-310-00160,18-310-00161,18-310-00162,18-310-00163,18-310-00164,18-311,18-311-00165,18-311-00166,18-311-00167,18-311-00168,18-312,18-312-00169,18-312-00170,18-312-00171,18-312-00276,18-312-00277,18-313,18-313-00172,18-313-00173,18-313-00174,18-313-00175,18-313-00176,18-313-00177,18-314,18-314-00178,18-314-00179,18-314-00275,18-315,18-315-00180,18-315-00181,18-315-00182,18-315-00183,18-316,18-316-00184,18-316-00185,18-316-00186,18-316-00187,18-316-00188,18-317,18-317-00189,18-317-00190,18-317-00191,18-317-00192,18-317-00193,18-318,18-318-00194,18-318-00195,18-318-00196,18-318-00197,18-319,18-319-00198,18-319-00199,18-319-00200,18-319-00201,18-319-00202,18-320,18-320-00203,18-320-00204,18-320-00205,18-320-00206,18-320-00207,18-321,18-321-00208,18-321-00209,18-321-00210,18-321-00211,18-321-00212,18-321-00213,18-321-00214,18-321-00215,18-321-00216,18-321-00217,18-321-00218,18-321-00272,18-321-00273,18-322,18-322-00219,18-322-00220,18-322-00221,18-322-00267,18-323,18-323-00222,18-323-00223,18-323-00224,18-323-00225,18-323-00226,18-323-00227,18-323-00228,18-323-00230,18-324,18-324-00231,18-324-00232,18-324-00233,18-324-00234,18-324-00260,18-324-00262,18-324-00263,18-325,18-325-00237,18-325-00238,18-325-00239,18-325-00269,18-325-00270,18-326,18-326-00240,18-326-00241,18-326-00242,18-326-00243,18-326-00244,18-326-00245,18-326-00246,18-326-00247,18-326-00268,18-755,18-755-00248,18-755-00278,18-755-00279,18-756,18-756-00249,18-756-00250,18-756-00251,18-757,18-757-00252,18-757-00253,18-757-00254,18-758,18-758-00256,18-758-00257,18-759,18-759-00255,18-760,18-760-00280,18-760-00281,18-799,18-799-00124,18-799-00125,18-799-00265,18-816,18-816-00235,18-816-00236,18-816-00258,18-816-00259,18-816-00261
sum-rain,2025_11,2025-2026,112.69,44.36,5.19,9.95,37.97,7.01,2.94,3.15,2.12,53.15,4.77,14.04,7.81,8.53,5.65,7.54,4.81,85.07,11.44,21.49,28.08,11.09,12.96,79.19,13.76,24.55,10.77,8.58,10.25,11.28,47.2,8.17,12.07,10.03,8.34,8.6,113.13,22.33,15.84,18.08,14.79,16.53,14.75,10.8,184.1,69.33,51.43,31.95,31.39,74.4,3.41,2.93,7.47,33.6,13.48,5.69,7.82,87.81,0.23,12.7,8.96,15.04,31.27,19.61,218.17,49.24,49.66,32.59,86.68,78.6,10.94,9.25,20.88,10.1,5.32,8.04,14.08,22.57,5.87,4.88,5.56,6.26,39.7,8.32,11.67,10.5,5.49,3.73,84.54,14.19,6.87,4.23,18.37,5.8,35.08,213.15,79.48,41.92,91.75,192.68,45.42,57.26,26.35,63.65,253.49,66.37,69.46,26.77,51.58,39.31,149.38,16.23,13.76,27.18,44.49,47.72,107.67,14.96,15.92,21.67,55.11,72.73,14.91,14.99,22.98,6.75,13.11,134.24,0.92,2.04,49.37,19.16,62.74,120.93,7.88,2.38,4.61,14.94,19.27,6.95,5.45,5.21,22.46,1.14,2.04,16.0,12.63,10.54,1.6,5.8,1.58,1.56,41.55,2.5,5.07,14.01,3.62,6.27,2.69,6.94,0.45,84.4,22.18,0.84,19.78,4.13,14.11,17.47,5.88,53.95,1.66,5.91,5.05,10.64,30.69,78.51,2.07,5.0,0.08,0.24,3.27,23.05,22.28,15.27,7.26,20.09,4.54,9.35,6.21,51.93,41.52,5.93,4.48,33.93,5.02,9.01,19.9,40.26,18.94,21.32,60.75,60.75,7.28,2.67,4.62,14.34,4.21,1.11,9.02,46.38,1.17,0.19,0.87,10.56,33.58
sum-rain,2025_12,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.04,0.0,0.0,0.08,0.01,0.14,0.59,0.13,0.46,0.0,0.0,0.4,0.38,0.02,0.0,0.0,0.0,0.0,0.0,33.97,0.0,0.0,0.0,3.95,30.02,0.0,89.55,29.91,24.98,22.64,12.02,44.47,5.67,6.04,15.65,4.84,4.26,3.12,4.89,6.39,3.23,0.85,0.33,1.98,0.18,0.0,0.01,0.0,0.17,0.0,0.67,0.16,0.26,0.26,0.0,0.0,0.0,0.21,0.16,0.0,0.05,1.59,0.97,0.22,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.01,0.0,11.79,3.38,4.12,4.3,0.24,0.0,0.02,0.23,0.68,0.16,0.11,0.42,0.0,0.0,0.0,1.11,1.11,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sum-rain,2026_01,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,0.01,0.04,0.08,0.0,0.02,0.02,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.03,0.01,0.16,0.69,0.07,0.28,1.49,0.0,0.01,0.0,0.83,0.62,0.03,10.26,1.39,2.09,1.81,4.97,9.63,1.76,0.98,1.3,1.07,1.55,1.5,1.47,3.01,1.23,0.5,0.38,0.9,1.26,0.45,0.15,0.32,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.03,0.07,0.03,0.02,0.02,0.07,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,1.08,1.3,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.83,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sum-rain,2026_02,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.22,0.52,0.23,0.39,0.06,10.6,5.35,1.43,1.13,0.85,0.82,0.67,0.34,19.35,4.28,6.26,2.3,6.52,9.46,1.68,0.68,0.97,2.21,1.87,1.15,0.91,8.63,0.02,0.69,0.65,1.54,4.59,1.15,28.09,6.67,8.34,5.29,7.78,11.19,1.85,1.17,2.69,1.29,1.19,1.41,1.58,4.88,1.39,1.18,1.03,1.28,14.15,1.45,6.68,4.25,1.11,0.64,33.84,9.16,2.2,1.26,8.72,4.38,8.12,57.77,6.55,25.32,25.9,1.46,0.31,0.0,0.06,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92,0.0,0.0,0.0,0.0,4.55,0.36,0.16,0.0,5.12,0.0,0.0,2.73,3.01,0.47,0.23,0.18,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.05,0.85,1.55,0.07,0.01,0.0,0.0,0.1,0.17,0.5,0.68,0.01,3.36,0.87,1.36,1.13,17.44,10.68,5.05,1.72,1.87,0.06,0.74,1.07,0.0,0.0,0.0,0.11,0.11,2.88,1.08,1.79,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.02,0.03
sum-rain,2026_03,2025-2026,1486.89,487.02,62.52,154.23,560.43,102.86,36.86,45.89,37.07,495.78,65.71,72.23,59.68,90.48,102.98,79.79,24.92,696.84,165.15,217.86,179.33,63.93,70.58,725.98,112.25,207.4,115.67,90.87,93.82,105.97,260.95,38.69,43.55,65.62,32.28,80.81,473.45,129.64,61.19,57.86,47.04,60.18,59.1,58.44,762.85,232.19,230.9,111.8,187.95,918.73,85.82,103.35,104.31,213.43,184.08,137.09,90.64,847.46,3.44,69.95,125.4,243.84,276.02,128.82,1395.24,313.08,349.58,282.87,449.71,1004.38,231.03,115.0,194.6,98.05,129.58,113.64,122.47,425.55,148.86,107.02,69.95,99.71,350.88,87.45,78.17,79.04,69.26,36.96,656.56,168.31,87.88,61.23,116.17,56.87,166.09,1112.62,317.36,279.24,516.01,870.38,199.66,245.08,116.5,309.13,1059.04,283.34,298.25,126.91,194.6,155.94,734.8,73.38,62.44,123.83,242.04,233.11,516.9,66.84,71.27,102.94,275.84,523.07,89.2,129.86,173.55,39.7,90.75,868.77,5.12,15.13,342.2,109.15,397.16,858.66,53.52,17.41,58.06,127.49,119.51,47.22,37.59,30.02,127.88,19.45,13.28,106.52,100.7,152.82,22.82,82.62,22.04,25.34,346.23,37.02,51.84,115.85,27.01,41.88,21.89,44.99,5.75,522.39,157.7,12.48,96.29,34.97,69.54,102.6,48.8,309.7,9.85,37.53,60.9,78.66,122.77,386.53,7.42,29.97,0.5,1.44,12.08,124.71,108.23,58.95,43.24,318.79,92.07,106.73,119.99,446.78,284.23,94.88,67.67,188.38,36.46,44.7,107.22,193.66,119.21,74.46,452.71,452.71,234.5,78.69,155.81,180.55,62.4,14.87,103.28,240.98,7.56,1.25,5.67,64.14,162.35
sum-rain,2026_04,2026-2027,1438.75,507.78,81.23,131.53,415.64,140.51,51.51,62.63,47.92,777.93,100.98,123.36,111.63,172.69,143.44,84.78,41.05,852.21,229.87,229.28,195.28,79.55,118.23,594.18,80.58,175.71,99.8,71.81,65.6,100.67,206.07,34.16,53.32,42.29,38.81,37.49,662.08,186.09,94.12,83.32,67.61,91.62,70.73,68.6,997.82,306.59,278.63,152.31,260.29,1087.31,111.7,137.43,120.58,244.64,213.47,155.01,104.49,869.35,4.11,80.65,151.72,272.01,210.0,150.86,1617.55,311.86,401.6,370.1,534.0,1191.74,260.75,118.35,213.95,133.15,149.31,137.77,178.45,568.66,175.92,132.59,114.07,146.08,630.28,157.06,139.87,155.62,109.37,68.36,940.45,233.76,118.0,79.23,169.72,73.73,266.01,1970.05,495.16,509.24,965.65,949.75,252.24,240.05,116.64,340.82,1028.57,274.11,288.02,111.94,191.24,163.26,790.9,78.46,63.11,128.89,278.84,241.59,508.95,67.43,71.92,106.83,262.77,400.78,69.9,115.35,122.98,31.58,60.97,743.55,3.99,11.2,317.89,85.02,325.44,1007.08,33.21,14.17,29.93,117.31,189.68,71.25,53.04,47.71,212.7,9.47,5.65,123.44,99.51,71.15,13.23,35.47,9.53,12.91,270.82,22.01,37.46,111.4,22.64,29.62,14.07,30.15,3.47,403.98,130.52,7.42,89.85,22.34,37.67,77.76,38.42,236.83,6.82,18.75,29.78,47.49,133.98,310.56,9.1,23.28,0.21,0.99,14.41,64.14,116.62,66.69,15.11,392.91,108.72,140.74,143.45,587.96,357.52,138.29,92.15,289.77,42.8,72.15,174.83,340.2,214.23,125.97,373.02,373.02,277.21,88.37,188.84,119.73,37.09,9.09,73.56,101.1,5.07,0.53,3.8,22.37,69.33
sum-rain,2026_05,2026-2027,1343.2,491.78,77.87,121.66,389.48,128.35,47.1,58.09,28.88,571.42,72.99,98.6,82.71,135.24,82.02,66.11,33.76,626.88,143.93,189.9,171.33,61.17,60.55,577.22,98.03,172.35,84.8,67.46,75.41,79.16,200.67,34.48,38.29,50.5,26.9,50.5,389.04,122.44,51.73,45.15,35.7,52.09,47.71,34.22,707.23,198.99,234.19,85.69,188.36,1076.7,129.61,161.56,140.97,185.31,209.42,157.47,92.36,765.67,4.29,55.6,158.42,276.49,152.36,118.5,1005.63,129.57,243.92,317.71,314.42,1152.17,245.42,114.26,197.9,135.05,129.37,137.5,192.66,478.25,154.96,115.24,87.19,120.85,490.54,112.77,121.17,114.75,94.37,47.48,900.99,227.25,128.78,91.59,199.3,69.43,184.65,968.79,242.9,248.0,477.89,962.49,116.28,345.94,175.51,324.75,1412.47,343.62,332.35,182.87,283.1,270.53,966.41,104.0,62.92,149.0,443.57,206.92,508.04,67.98,72.4,89.05,278.61,466.49,81.8,110.68,155.64,36.49,81.88,827.64,4.77,14.35,283.17,100.9,424.44,647.49,33.13,12.32,19.2,83.46,113.79,39.77,30.92,25.31,128.19,5.41,5.24,90.35,60.41,54.32,6.83,32.62,7.7,7.17,253.55,26.45,37.76,86.15,18.98,30.71,16.02,33.37,4.13,434.54,159.39,8.92,81.78,25.54,39.17,76.42,43.32,229.54,9.37,20.64,23.34,56.56,119.62,282.26,6.32,29.17,0.2,1.37,10.41,63.64,105.51,51.75,13.89,416.2,106.54,160.65,149.01,564.1,315.37,146.15,102.58,99.35,13.05,31.93,54.37,334.0,190.35,143.65,139.88,139.88,246.82,71.61,175.21,131.99,44.58,10.72,76.69,99.69,5.61,0.49,4.21,20.29,69.09
sum-young-population,2021_04,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
sum-young-population,2021_05,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
sum-young-population,2021_06,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
sum-young-population,2021_07,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
sum-young-population,2021_08,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
