Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,count,count_nonzero,inundation_pct,intensity_mean,intensity_mean_nonzero,intensity_sum,month
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,1349574,63406,0.0469822329120152,0.0018526833899684,0.33333333333333337,2500.333333333333,2018_09
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,1995137,177,8.871571225434644e-05,0.0,--,0.0,2018_09
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,1489590,289686,0.19447364711095,0.0573112959494447,0.386441480998639,85370.33333333333,2018_09
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,1201499,0,0.0,0.0,--,0.0,2018_09
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,1294824,23630,0.0182495844995149,0.0038499440850648,0.33333333333333326,4985.0,2018_09
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,235576,0,0.0,0.0,--,0.0,2018_09
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,1119315,108913,0.0973032613696769,0.0333668359666403,0.4883751340324816,37348.0,2018_09
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,602077,83128,0.1380687187851387,0.0516124460271139,0.5546076506633351,31074.666666666668,2018_09
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,1217721,0,0.0,0.0,--,0.0,2018_09
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,1186410,107301,0.090441752851038,0.0098375210368534,0.3540093218882384,11671.333333333336,2018_09
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,994388,185033,0.1860772656146293,0.0043909754877707,0.3333333333333333,4366.333333333336,2018_09
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,1999806,436244,0.2181431598865089,0.0024874079452373,0.3568132367357673,4974.333333333334,2018_09
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,10128554,54334,0.0053644380036873,0.0,--,0.0,2018_09
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,3284701,0,0.0,0.0,--,0.0,2017_09
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,487665,0,0.0,0.0,--,0.0,2017_09
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,933703,0,0.0,0.0,--,0.0,2017_09
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,3044510,0,0.0,0.0,--,0.0,2017_09
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,861594,0,0.0,0.0,--,0.0,2017_09
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,315119,0,0.0,0.0,--,0.0,2017_09
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,380190,0,0.0,0.0,--,0.0,2017_09
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,310538,0,0.0,0.0,--,0.0,2017_09
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,651860,0,0.0,0.0,--,0.0,2017_09
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,677272,0,0.0,0.0,--,0.0,2017_09
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,609942,0,0.0,0.0,--,0.0,2017_09
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,1093208,0,0.0,0.0,--,0.0,2017_09
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,904083,0,0.0,0.0,--,0.0,2017_09
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,597994,0,0.0,0.0,--,0.0,2017_09
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,1489173,0,0.0,0.0,--,0.0,2017_09
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,1656818,0,0.0,0.0,--,0.0,2017_09
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,1461891,0,0.0,0.0,--,0.0,2017_09
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,600346,0,0.0,0.0,--,0.0,2017_09
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,847982,63939,0.0754013646516081,0.012849329348972,1.0,10896.0,2017_09
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,712189,0,0.0,0.0,--,0.0,2017_09
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,1571659,3666,0.0023325670517586,0.0,--,0.0,2017_09
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,968641,0,0.0,0.0,--,0.0,2017_09
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,803202,0,0.0,0.0,--,0.0,2017_09
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,513535,0,0.0,0.0,--,0.0,2017_09
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,126893,0,0.0,0.0,--,0.0,2017_09
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,671786,55614,0.0827852917446925,0.0621775386804726,1.0,41770.0,2017_09
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,713924,37086,0.0519467058118231,0.0376552686280332,1.0,26883.0,2017_09
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,1194170,36619,0.0306648132175485,0.0242059338285168,1.0,28906.0,2017_09
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,563882,93,0.0001649281232598,0.0,--,0.0,2017_09
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,1784019,0,0.0,0.0,--,0.0,2017_09
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,1051068,0,0.0,0.0,--,0.0,2017_09
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,938580,3161,0.0033678535660252,0.0033678535660252,1.0,3161.0,2017_09
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,761196,0,0.0,0.0,--,0.0,2017_09
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,1141119,0,0.0,0.0,--,0.0,2017_09
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,1044686,41407,0.0396358331594373,0.0262586078496313,1.0,27432.0,2017_09
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,1148669,27912,0.0242994282948351,0.0111781548905733,1.0,12840.0,2017_09
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,3789862,0,0.0,0.0,--,0.0,2017_09
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,3080711,16620,0.0053948585245418,0.0053948585245418,1.0,16620.0,2017_09
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,1679576,3161,0.0018820226057052,0.0,--,0.0,2017_09
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,2057187,0,0.0,0.0,--,0.0,2017_09
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,1173264,0,0.0,0.0,--,0.0,2017_09
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,1256394,0,0.0,0.0,--,0.0,2017_09
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,1019191,0,0.0,0.0,--,0.0,2017_09
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,1619770,0,0.0,0.0,--,0.0,2017_09
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,1901839,0,0.0,0.0,--,0.0,2017_09
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,1429701,0,0.0,0.0,--,0.0,2017_09
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,864474,0,0.0,0.0,--,0.0,2017_09
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,27644,0,0.0,0.0,--,0.0,2017_09
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,481293,0,0.0,0.0,--,0.0,2017_09
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,1227455,0,0.0,0.0,--,0.0,2017_09
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,2312800,0,0.0,0.0,--,0.0,2017_09
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,2648373,0,0.0,0.0,--,0.0,2017_09
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,1002816,0,0.0,0.0,--,0.0,2017_09
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,2647306,0,0.0,0.0,--,0.0,2017_09
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,2906221,0,0.0,0.0,--,0.0,2017_09
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,2759306,0,0.0,0.0,--,0.0,2017_09
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,3505523,0,0.0,0.0,--,0.0,2017_09
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,2237843,0,0.0,0.0,--,0.0,2017_09
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,1216530,0,0.0,0.0,--,0.0,2017_09
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,2040855,0,0.0,0.0,--,0.0,2017_09
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,1099816,0,0.0,0.0,--,0.0,2017_09
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,1220566,0,0.0,0.0,--,0.0,2017_09
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,1209702,0,0.0,0.0,--,0.0,2017_09
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,1435665,0,0.0,0.0,--,0.0,2017_09
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,1477771,0,0.0,0.0,--,0.0,2017_09
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,1197181,0,0.0,0.0,--,0.0,2017_09
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,970193,0,0.0,0.0,--,0.0,2017_09
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,1190217,0,0.0,0.0,--,0.0,2017_09
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,1384680,0,0.0,0.0,--,0.0,2017_09
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,1288418,0,0.0,0.0,--,0.0,2017_09
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,1342595,0,0.0,0.0,--,0.0,2017_09
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,2615665,0,0.0,0.0,--,0.0,2017_09
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,1456525,0,0.0,0.0,--,0.0,2017_09
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,992574,0,0.0,0.0,--,0.0,2017_09
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,2021313,0,0.0,0.0,--,0.0,2017_09
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,979064,0,0.0,0.0,--,0.0,2017_09
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,2756735,0,0.0,0.0,--,0.0,2017_09
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,7540478,0,0.0,0.0,--,0.0,2017_09
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,4807024,0,0.0,0.0,--,0.0,2017_09
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,4448895,0,0.0,0.0,--,0.0,2017_09
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,3111494,0,0.0,0.0,--,0.0,2017_09
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,1725810,0,0.0,0.0,--,0.0,2017_09
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,5577798,0,0.0,0.0,--,0.0,2017_09
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,2257735,319542,0.141532110721586,0.1080627265821719,1.0,243977.0,2017_09
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,2539066,175288,0.0690364094513494,0.045475383467779,1.0,115465.0,2017_09
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,1356383,1812,0.0013359058613975,0.0003015372501719,1.0,409.0,2017_09
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,3023351,91401,0.0302316866285125,0.0054151833511887,1.0,16372.0,2017_09
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,2286826,59325,0.0259420699257398,0.0200408776181484,1.0,45830.0,2017_09
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,539974,120961,0.2240126376455162,0.169860030297755,1.0,91720.0,2017_09
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,407246,66543,0.1633975533215796,0.1177224576791423,1.0,47942.0,2017_09
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,849158,194995,0.2296333544522927,0.1313053636661257,1.0,111499.0,2017_09
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,2031059,17714,0.0087215585563984,0.0024770329173106,1.0,5031.0,2017_09
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,1737889,95299,0.0548360683564945,0.0519164342486775,1.0,90225.0,2017_09
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,473422,90293,0.1907241319583796,0.1273113628010527,1.0,60272.0,2017_09
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,487261,19350,0.0397117766453707,0.0140355989910951,1.0,6839.0,2017_09
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,816812,831,0.0010173699700787,0.0009781932684632,1.0,799.0,2017_09
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,2239704,458,0.0002044913077799,0.0002044913077799,1.0,458.0,2017_09
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,581448,0,0.0,0.0,--,0.0,2017_09
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,910983,0,0.0,0.0,--,0.0,2017_09
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,1066439,0,0.0,0.0,--,0.0,2017_09
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,261111,0,0.0,0.0,--,0.0,2017_09
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,519038,0,0.0,0.0,--,0.0,2017_09
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,38513,0,0.0,0.0,--,0.0,2017_09
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,105549,0,0.0,0.0,--,0.0,2017_09
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,2204046,0,0.0,0.0,--,0.0,2017_09
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,703342,0,0.0,0.0,--,0.0,2017_09
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,2873448,0,0.0,0.0,--,0.0,2017_09
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,572328,0,0.0,0.0,--,0.0,2017_09
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,164517,0,0.0,0.0,--,0.0,2017_09
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,767470,0,0.0,0.0,--,0.0,2017_09
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,1265450,0,0.0,0.0,--,0.0,2017_09
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,1439537,213,0.0001479642412803,0.0001021161665174,1.0,147.0,2017_09
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,540668,0,0.0,0.0,--,0.0,2017_09
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,429107,14294,0.0333110389716317,0.0100347931867809,1.0,4306.0,2017_09
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,350808,71734,0.204482223894552,0.1645971585596679,1.0,57742.0,2017_09
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,1571343,6620,0.0042129566873687,0.0,--,0.0,2017_09
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,278112,0,0.0,0.0,--,0.0,2017_09
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,171310,0,0.0,0.0,--,0.0,2017_09
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,310349,0,0.0,0.0,--,0.0,2017_09
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,1510383,114431,0.0757629025220755,0.0041413336882102,1.0,6255.0,2017_09
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,381805,67468,0.1767080053954243,0.0852031796335825,1.0,32531.0,2017_09
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,291600,0,0.0,0.0,--,0.0,2017_09
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,456115,0,0.0,0.0,--,0.0,2017_09
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,1136051,0,0.0,0.0,--,0.0,2017_09
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,252490,0,0.0,0.0,--,0.0,2017_09
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,393418,0,0.0,0.0,--,0.0,2017_09
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,187696,0,0.0,0.0,--,0.0,2017_09
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,402950,0,0.0,0.0,--,0.0,2017_09
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,651457,0,0.0,0.0,--,0.0,2017_09
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,58188,0,0.0,0.0,--,0.0,2017_09
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,1415623,0,0.0,0.0,--,0.0,2017_09
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,108915,0,0.0,0.0,--,0.0,2017_09
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,897740,0,0.0,0.0,--,0.0,2017_09
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,293699,0,0.0,0.0,--,0.0,2017_09
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,72109,0,0.0,0.0,--,0.0,2017_09
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,11521,0,0.0,0.0,--,0.0,2017_09
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,162032,0,0.0,0.0,--,0.0,2017_09
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,542007,0,0.0,0.0,--,0.0,2017_09
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,898724,0,0.0,0.0,--,0.0,2017_09
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,126426,0,0.0,0.0,--,0.0,2017_09
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,500480,0,0.0,0.0,--,0.0,2017_09
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,7104,0,0.0,0.0,--,0.0,2017_09
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,19330,0,0.0,0.0,--,0.0,2017_09
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,192850,0,0.0,0.0,--,0.0,2017_09
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,1926719,0,0.0,0.0,--,0.0,2017_09
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,1753351,0,0.0,0.0,--,0.0,2017_09
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,1001280,0,0.0,0.0,--,0.0,2017_09
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,909460,0,0.0,0.0,--,0.0,2017_09
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,3210704,0,0.0,0.0,--,0.0,2017_09
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,1315846,0,0.0,0.0,--,0.0,2017_09
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,966801,0,0.0,0.0,--,0.0,2017_09
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,809397,0,0.0,0.0,--,0.0,2017_09
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,973142,0,0.0,0.0,--,0.0,2017_09
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,2670111,0,0.0,0.0,--,0.0,2017_09
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,9388887,58833,0.0062662379470537,0.000120887598285,1.0,1135.0,2017_09
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,1331348,0,0.0,0.0,--,0.0,2017_09
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,758597,531,0.0006999764038086,0.0006999764038086,1.0,531.0,2017_09
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,54839,0,0.0,0.0,--,0.0,2017_09
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,870662,0,0.0,0.0,--,0.0,2017_09
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,1690686,0,0.0,0.0,--,0.0,2017_09
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,909154,0,0.0,0.0,--,0.0,2017_09
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,414313,0,0.0,0.0,--,0.0,2017_09
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,636582,0,0.0,0.0,--,0.0,2017_09
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,803631,0,0.0,0.0,--,0.0,2017_09
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,973038,0,0.0,0.0,--,0.0,2017_09
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,351691,0,0.0,0.0,--,0.0,2017_09
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,590345,0,0.0,0.0,--,0.0,2017_09
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,1349574,72738,0.0538970075001444,0.0,--,0.0,2017_09
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,1995137,3955,0.001982320011107,0.0,--,0.0,2017_09
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,1489590,335513,0.2252384884431286,0.18675474459415,1.0,278188.0,2017_09
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,1201499,213,0.0001772785495451,5.4931381549214776e-05,1.0,66.0,2017_09
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,1294824,0,0.0,0.0,--,0.0,2017_09
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,235576,0,0.0,0.0,--,0.0,2017_09
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,1119315,0,0.0,0.0,--,0.0,2017_09
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,602077,0,0.0,0.0,--,0.0,2017_09
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,1217721,0,0.0,0.0,--,0.0,2017_09
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,1186410,0,0.0,0.0,--,0.0,2017_09
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,994388,0,0.0,0.0,--,0.0,2017_09
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,1999806,0,0.0,0.0,--,0.0,2017_09
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,10128554,3161,0.0003120879841288,0.0,--,0.0,2017_09
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,3284701,0,0.0,0.0,--,0.0,2020_09
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,487665,0,0.0,0.0,--,0.0,2020_09
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,933703,76,8.139633266681161e-05,0.0,--,0.0,2020_09
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,3044510,431,0.0001415662947403,4.718876491345624e-05,0.33333333333333326,143.66666666666666,2020_09
