Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,max_rain,mean_rain,count,sum_rain,month
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,490.1321024745703,357.0543019715124,846,302067.9394678995,2015_09
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,170.44863238930702,124.86124660002898,166,20726.96693560481,2015_09
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,170.44863238930702,142.62582646682858,48,6846.039670407772,2015_09
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,170.44863238930702,152.99884947963747,227,34730.73883187771,2015_09
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,170.44863238930702,169.3749850206976,373,63176.8694127202,2015_09
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,423.74505211412907,289.0474967549453,429,124001.37610787152,2015_09
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,252.9660715907812,225.54388780169973,161,36312.56593607366,2015_09
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,252.9660715907812,215.68097474395745,123,26528.759893506765,2015_09
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,223.3638415336609,219.89045070357693,103,22648.716422468424,2015_09
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,664.8193616569042,331.16056763013074,462,152996.1822451204,2015_09
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,156.63930588960648,156.63930588960648,78,12217.865859389303,2015_09
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,129.80472230911255,129.80472230911255,53,6879.650282382965,2015_09
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,229.26887533068657,176.94434680861812,93,16455.824253201485,2015_09
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,229.26887533068657,151.40716623042292,443,67073.37464007735,2015_09
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,160.0949311554432,159.539562809148,112,17868.431034624577,2015_09
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,164.9165525138378,164.9165525138378,89,14677.573173731564,2015_09
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,170.44863238930702,157.68261184504738,135,21287.1525990814,2015_09
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,170.44863238930702,168.7474714239409,338,57036.64534129202,2015_09
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,170.44863238930702,147.78569229245187,75,11083.92692193389,2015_09
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,170.44863238930702,118.41637196285384,112,13262.63365983963,2015_09
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,164.9165525138378,128.46347597188182,56,7193.954654425383,2015_09
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,109.74432855844498,109.74432855844498,119,13059.575098454952,2015_09
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,212.97387991845608,110.64509991661728,191,21133.2140840739,2015_09
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,164.9165525138378,157.034806234496,14,2198.487287282944,2015_09
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,232.0256868004799,214.49071368917325,418,89657.11832207441,2015_09
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,164.9165525138378,164.9165525138378,30,4947.496575415134,2015_09
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,232.0256868004799,212.64551553518143,265,56351.06161682308,2015_09
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,164.9165525138378,131.44127056337476,89,11698.273080140352,2015_09
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,109.74432855844498,109.74432855844498,20,2194.8865711688995,2015_09
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,129.80472230911255,129.80472230911255,5,649.0236115455627,2015_09
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,155.85401022434235,155.85401022434235,48,7480.992490768433,2015_09
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,155.85401022434235,138.1601542819221,159,21967.46453082561,2015_09
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,160.0949311554432,155.26814702175446,268,41611.8634018302,2015_09
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,155.00503362715244,118.83682498463564,35,4159.288874462247,2015_09
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,237.0273784399033,176.76773033717583,145,25631.32089889049,2015_09
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,129.80472230911255,129.80472230911255,2,259.6094446182251,2015_09
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,155.85401022434235,155.85401022434235,7,1090.9780715703964,2015_09
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,124.4978668987751,114.43071951207362,57,6522.551012188196,2015_09
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,237.0273784399033,193.05540584852088,564,108883.24889856575,2015_09
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,368.14875987172127,198.50921750517972,524,104018.8299727142,2015_09
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,368.14875987172127,159.2160162299055,292,46491.0767391324,2015_09
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,169.63915941119194,168.27037812506123,266,44759.92058126629,2015_09
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,391.7098316848278,209.38728583639505,947,198289.75968706608,2015_09
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,233.8595705330372,136.3496143059297,385,52494.601507782936,2015_09
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,233.8595705330372,207.5740941041477,284,58951.04272557795,2015_09
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,130.69749701023102,121.72931114556384,241,29336.763986080885,2015_09
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,130.69749701023102,120.8564854149473,283,34202.385372430086,2015_09
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,135.79561486840248,130.58498691199156,784,102378.6297390014,2015_09
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,177.44365688413382,127.89701517305429,2761,353123.6588928029,2015_09
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,346.6832899451256,333.11515623507927,396,131913.6018690914,2015_09
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,338.03020790219307,328.6782053921522,223,73295.23980244994,2015_09
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,109.74432855844498,109.74432855844498,15,1646.1649283766749,2015_09
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,152.89053964614868,135.33132367839144,257,34780.1501853466,2015_09
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,152.89053964614868,122.60092080916677,504,61790.86408782005,2015_09
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,212.97387991845608,180.70487574463365,273,49332.43107828498,2015_09
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,232.0256868004799,196.1035610916447,121,23728.53089208901,2015_09
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,241.22896456718445,192.11039178475505,189,36308.8640473187,2015_09
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,232.0256868004799,168.66468196118132,235,39636.20026087761,2015_09
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,223.3638415336609,177.18598263331762,289,51206.7489810288,2015_09
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,229.26887533068657,161.62368810615118,102,16485.61618682742,2015_09
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,237.0273784399033,141.67698152253857,177,25076.825729489326,2015_09
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,160.0949311554432,155.43044095295457,398,61861.31549927592,2015_09
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,237.0273784399033,115.90299293961164,583,67571.44488379359,2015_09
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,160.0949311554432,117.60265395681968,440,51745.16774100065,2015_09
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,423.74505211412907,257.0547673879191,352,90483.27812054752,2015_09
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,265.17849987745285,238.69230679728483,380,90703.07658296824,2015_09
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,323.8203188329935,310.73277309909463,68,21129.828570738435,2015_09
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,217.08867463469505,216.9233599552896,326,70717.01534542441,2015_09
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,216.7539380788803,216.5032245979227,174,37671.56108003855,2015_09
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,205.6105132997036,185.72804575731,359,66676.36842687428,2015_09
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,179.58455874025822,169.71169529299615,354,60077.94013372064,2015_09
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,189.5650610923767,182.7382679315367,291,53176.83596807718,2015_09
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,217.08867463469505,186.6842110892104,598,111637.1582313478,2015_09
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,166.9043224155903,132.5474894351375,2972,393931.1386012286,2015_09
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,44.99989953637123,20.60987988538455,968,19950.36372905225,2017_02
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,15.505930364131927,13.491105968485009,148,1996.683683335781,2017_02
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,44.99989953637123,35.16102667554278,271,9528.638229072094,2017_02
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,44.99989953637123,40.74002691196649,894,36421.58405929804,2017_02
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,23.044141560792923,15.800391739001498,256,4044.900285184384,2017_02
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,15.505930364131927,14.002394756322266,93,1302.2227123379707,2017_02
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,15.505930364131927,15.505930364131927,114,1767.6760615110395,2017_02
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,39.93316173553467,24.99244839804513,91,2274.312804222107,2017_02
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,23.044141560792923,15.760004236117789,190,2994.40080486238,2017_02
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.1533802151679992,0.1419339304539694,201,28.528720021247864,2017_02
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,15.505930364131927,2.209040302169192,182,402.04533499479294,2017_02
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,15.505930364131927,6.450112490914762,320,2064.035997092724,2017_02
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,39.93316173553467,22.91026671675604,268,6139.951480090618,2017_02
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,35.69151186943054,30.646774274412167,178,5455.1258208453655,2017_02
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,35.69151186943054,22.50947090857225,437,9836.638787046077,2017_02
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,39.567707538604736,32.226027685354964,488,15726.301510453224,2017_02
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,39.567707538604736,30.008492726567148,435,13053.69433605671,2017_02
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,29.163702964782715,25.868185158433587,174,4501.064217567444,2017_02
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,16.131428003311157,16.131428003311157,250,4032.857000827789,2017_02
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,39.567707538604736,36.874470511135065,212,7817.387748360634,2017_02
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,39.567707538604736,30.79296783901198,458,14103.179270267488,2017_02
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,28.59064225852489,25.911608210237294,286,7410.719948127866,2017_02
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,44.18520338833332,32.30951613692808,239,7721.974356725812,2017_02
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,44.18520338833332,44.18520338833332,150,6627.780508249998,2017_02
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,59.57995760440826,45.0404675114486,36,1621.4568304121494,2017_02
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,47.92060375213623,24.84772185920453,196,4870.153484404087,2017_02
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,58.793338775634766,45.608201071125634,211,9623.33042600751,2017_02
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,51.58159351348877,13.838890483933437,355,4912.80612179637,2017_02
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,58.793338775634766,51.04888934076551,166,8474.115630567074,2017_02
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,66.51214975118637,53.496672436426906,532,28460.229736179117,2017_02
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,50.62976458668709,45.9462520028781,309,14197.391868889332,2017_02
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,58.793338775634766,50.05609339647156,278,13915.593964219092,2017_02
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,58.793338775634766,58.697182172139485,225,13206.865988731384,2017_02
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,58.793338775634766,46.06784004363276,336,15478.794254660606,2017_02
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,51.58159351348877,49.13953390369168,308,15134.976442337036,2017_02
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,51.58159351348877,36.31128565148811,346,12563.704835414886,2017_02
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,61.94985580444336,55.72898660250586,1121,62472.19398140907,2017_02
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,61.94985580444336,44.89141667104887,905,40626.73208729923,2017_02
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,61.94985580444336,53.00452293501032,492,26078.225284025077,2017_02
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,66.51214975118637,58.19146897054831,611,35554.987541005015,2017_02
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,64.0281672179699,42.84813398608788,348,14911.150627158582,2017_02
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,64.0281672179699,60.72299951639486,365,22163.894823484123,2017_02
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,64.0281672179699,55.177195986509325,300,16553.158795952797,2017_02
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,83.9151556044817,79.2086445877887,477,37782.523468375206,2017_02
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,83.9151556044817,70.2169093654739,556,39040.60160720348,2017_02
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,95.5392093360424,94.4393759916226,420,39664.537916481495,2017_02
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,95.5392093360424,85.57131188699408,259,22162.969778731465,2017_02
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,107.78269033879042,104.10964603796602,10,1041.09646037966,2017_02
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,107.78269033879042,88.39083238654621,143,12639.889031276109,2017_02
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,107.78269033879042,105.78167820814738,361,38187.18583314121,2017_02
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,135.26491805911064,116.75948191629124,684,79863.4856307432,2017_02
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,145.4196790456772,116.74815739459206,777,90713.31829559804,2017_02
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,107.78269033879042,92.72690780331148,293,27168.983986370265,2017_02
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,145.4196790456772,109.93402107061864,781,85858.47045615315,2017_02
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,145.4196790456772,101.8447675040988,860,87586.50005352497,2017_02
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,145.4196790456772,107.70208731937804,812,87454.09490333498,2017_02
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,109.18683837354185,51.03390146649881,1028,52462.85070756078,2017_02
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,135.26491805911064,107.99994110529072,661,71387.96107059717,2017_02
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,135.26491805911064,132.3390761456926,358,47377.38926015794,2017_02
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,135.26491805911064,115.18168966761276,603,69454.5588695705,2017_02
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,135.26491805911064,88.09891904791041,322,28367.851933427155,2017_02
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,97.74898904561996,95.07943860713124,362,34418.75677578151,2017_02
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,93.60876308381556,87.97052494677918,358,31493.447930946943,2017_02
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,93.60876308381556,73.47081090163475,428,31445.50706589967,2017_02
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,97.74898904561996,90.85317835396734,435,39521.13258397579,2017_02
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,85.95853534340858,85.53259189616857,353,30193.004939347506,2017_02
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,85.95853534340858,74.45593870377418,291,21666.678162798285,2017_02
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,84.87870842218399,77.98165614226035,350,27293.57964979112,2017_02
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,85.95853534340858,67.86546031584834,404,27417.64596760273,2017_02
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,63.97517947852612,59.98837745251274,387,23215.50207412243,2017_02
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,69.93515756726265,64.73549189263491,394,25505.78380569816,2017_02
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,66.51214975118637,49.51618097848319,770,38127.45935343206,2017_02
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,64.0281672179699,42.51310325527359,427,18153.09509000182,2017_02
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,45.542120695114136,43.434714685833086,293,12726.371402949097,2017_02
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,50.36950001120567,41.55682949372092,588,24435.4157423079,2017_02
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,45.542120695114136,43.4853149484843,288,12523.77070516348,2017_02
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,45.542120695114136,15.25848713451368,815,12435.667014628649,2017_02
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,26.35396310687065,5.484474050883549,2226,12208.43923726678,2017_02
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,53.28633078187704,34.616722216921346,1422,49224.97899246216,2017_02
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,62.31254291534424,39.17024513999832,1316,51548.0426042378,2017_02
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,64.55463695526123,50.46567237338167,917,46277.02156639099,2017_02
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,47.128997802734375,19.556541994214054,505,9876.0537070781,2017_02
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,47.128997802734375,22.047958482133996,1642,36202.74782766402,2017_02
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,62.31254291534424,57.66540969240254,667,38462.8282648325,2017_02
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,55.2132511138916,32.80161798430062,749,24568.411870241165,2017_02
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,55.2132511138916,36.94243606925011,396,14629.204683423042,2017_02
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,22.361267566680908,21.83289454170827,890,19431.27614212036,2017_02
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,37.96676254272461,25.32474399556862,682,17271.4754049778,2017_02
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,68.13348293304443,62.9588355664284,155,9758.619512796402,2017_02
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,48.06972885131836,48.06972885131836,121,5816.4371910095215,2017_02
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,65.52999311685562,56.764800212469446,249,14134.435252904892,2017_02
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,65.52999311685562,52.0291782802095,600,31217.5069681257,2017_02
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,48.06972885131836,36.59545404487473,508,18590.49065479636,2017_02
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,48.06972885131836,40.05658165294759,137,5487.751686453819,2017_02
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,48.06972885131836,41.096400209541976,145,5958.978030383587,2017_02
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,48.06972885131836,29.89694823755705,242,7235.061473488808,2017_02
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,35.57251834869385,31.45003079391213,659,20725.57029318809,2017_02
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,35.69151186943054,33.87572171646735,173,5860.4998569488525,2017_02
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,39.567707538604736,35.69831501805421,264,9424.355164766312,2017_02
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,39.567707538604736,37.44194490863727,312,11681.886811494827,2017_02
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,35.69151186943054,33.931372734216545,78,2646.6470732688904,2017_02
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,33.19352340698242,33.19352340698242,155,5144.996128082275,2017_02
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,33.61134743690491,33.61134743690491,10,336.1134743690491,2017_02
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,46.21773034334183,33.53162472671078,31,1039.4803665280342,2017_02
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,44.99989953637123,34.00717727187592,651,22138.672403991222,2017_02
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,39.93316173553467,33.790266709507634,212,7163.536542415619,2017_02
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,46.21773034334183,34.70806248538883,846,29363.02086263895,2017_02
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,63.70651626586914,54.247473506054966,166,9005.080602005124,2017_02
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,58.50411710888147,36.65659151940296,48,1759.516392931342,2017_02
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,63.70651626586914,16.51595399479509,227,3749.121556818485,2017_02
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,18.170223712921143,17.23462735983386,373,6428.516005218029,2017_02
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,10.49702763557434,7.749750554353207,429,3324.642987817526,2017_02
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,25.02030229568481,15.187774730765302,161,2445.231731653213,2017_02
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,25.02030229568481,17.293816915372524,123,2127.1394805908203,2017_02
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,24.7301664352417,16.88277407988761,103,1738.925730228424,2017_02
